,timestamp,close,volume,ret,rw_mean,rw_std,zscore,ema_fast,ema_slow,mom,ret_sign,ret_sign_sum,ret_lag1,ret_lag2,ret_lag3,labels,weights,t1
397,2025-10-28 14:45:13.668,25631.128720000008,0.05001,-4.6834114361964335e-05,-2.8352394319267662e-06,1.308477125569155e-05,-3.3626017558428036,114457.89040446334,114483.45180782027,-25.561403356929077,-1.0,-5.0,-2.3591231070421306e-06,-1.2145027177262175e-05,0.0,-1.0,0.8142280031718742,399.0
398,2025-10-28 14:45:13.674,25632.564960000018,0.05515,-1.651479102731631e-05,-6.1642172900528456e-06,1.5316632601759696e-05,-0.6757734453268782,114456.54941356207,114482.15207641633,-25.602662854260416,-1.0,-5.0,-4.6834114361964335e-05,-2.3591231070421306e-06,-1.2145027177262175e-05,-1.0,0.814246636455194,399.0
399,2025-10-28 14:45:13.714,25630.767280000015,0.0614,-3.137011603480162e-05,-6.312847518085599e-06,1.5406156629078544e-05,-1.6264451261880462,114455.15613607997,114480.83299194367,-25.67685586369771,-1.0,-7.0,-1.651479102731631e-05,-4.6834114361964335e-05,-2.3591231070421306e-06,-1.0,0.8142784519245505,400.0
400,2025-10-28 14:45:13.743,25628.528240000014,0.05011,-4.299351244284677e-05,-8.558462643155378e-06,1.5631331836548345e-05,-2.2029504589534645,114453.55364692949,114479.4394512242,-25.885804294710397,-1.0,-7.0,-3.137011603480162e-05,-1.651479102731631e-05,-4.6834114361964335e-05,-1.0,0.8143340083178904,401.0
401,2025-10-28 14:45:13.762,25624.16687999999,0.06775,-6.860120014591508e-05,-1.0708138265297716e-05,1.7263492710868203e-05,-3.353496460860203,114451.63520436478,114477.93028888897,-26.295084524186677,-1.0,-9.0,-4.299351244284677e-05,-3.137011603480162e-05,-1.651479102731631e-05,-1.0,0.8144019675566961,406.0
402,2025-10-28 14:45:13.762,25623.91832000001,0.32559,-5.0252272975485124e-05,-1.4138198272593469e-05,2.135436795786393e-05,-1.6911797418030659,114449.15185156814,114476.21323023687,-27.061378668731777,-1.0,-10.0,-6.860120014591508e-05,-4.299351244284677e-05,-3.137011603480162e-05,1.0,0.8144102487557111,403.0
403,2025-10-28 14:45:13.781,25634.35584000002,0.06204,5.042705908317489e-05,-1.6650811921367725e-05,2.2527462516259212e-05,2.9776043875959726,114446.35738951403,114474.36394399959,-28.006554485560628,-1.0,-11.0,-5.0252272975485124e-05,-6.860120014591508e-05,-4.299351244284677e-05,-1.0,0.8144138165958783,404.0
404,2025-10-28 14:45:13.848,25625.02344000002,0.1675,-6.117700361833095e-05,-1.4129458967208982e-05,2.6888944712690306e-05,-1.749698431267491,114444.37859051269,114472.76447042583,-28.385879913141252,1.0,-12.0,5.042705908317489e-05,-5.0252272975485124e-05,-6.860120014591508e-05,-1.0,0.8144634192149024,408.0
408,2025-10-28 14:45:13.950,25620.95792,0.05023,-7.25444385260733e-05,-1.797053245282399e-05,2.834137002457326e-05,-1.9255916613246835,114435.54100963182,114465.88411946398,-30.343109832159826,0.0,-12.0,0.0,-1.5731834451115647e-05,0.0,-1.0,0.8145331566969386,419.0
423,2025-10-28 14:45:14.402,25631.022000000026,0.05352,6.320062937003895e-05,-1.1288655333987562e-05,2.995431321213007e-05,2.4867632409413756,114410.74693046963,114441.91228300036,-31.1653525307338,-1.0,-5.0,-8.91651337409868e-06,-4.370724885419926e-05,0.0,-1.0,0.8146728054062983,424.0
424,2025-10-28 14:45:14.402,25615.506400000013,0.05232,-0.00010122782896278119,-1.0649976819644358e-05,3.143884844968294e-05,-2.881080456038835,114409.83865137729,114440.57778191837,-30.739130541085615,1.0,-5.0,6.320062937003895e-05,-8.91651337409868e-06,-4.370724885419926e-05,1.0,0.814690213090603,428.0
428,2025-10-28 14:45:14.402,25634.999519999998,0.20077,0.00010245159149425138,-1.186592636430745e-05,3.5901236387518915e-05,3.1842223199119055,114403.17001931363,114434.21695460202,-31.046935288381064,1.0,-5.0,1.7484103901651598e-07,-1.748410389437494e-07,0.0,-1.0,0.8147085199580528,441.0
429,2025-10-28 14:45:14.402,25626.616240000003,0.05967,-1.1800629673061255e-05,-3.116124863291216e-06,4.1259454568128885e-05,-0.2104851963768782,114402.9966841409,114433.1393495331,-30.14266539219534,1.0,-4.0,0.00010245159149425138,1.7484103901651598e-07,-1.748410389437494e-07,1.0,0.8147272461317662,430.0
433,2025-10-28 14:45:14.402,25631.77152000001,0.08422,6.223508571395875e-05,-3.1161245909125007e-06,4.675488456328026e-05,1.3977408217952219,114403.52940592618,114429.57592353674,-26.04651761056448,-1.0,-2.0,-6.223508571387566e-05,0.0,7.412312693906887e-05,-1.0,0.8147900013066687,441.0
442,2025-10-28 14:45:14.408,25626.785520000005,0.08254,6.809969465721027e-05,-3.40061391263298e-06,6.177352525123432e-05,1.1574587802264018,114404.44398801893,114423.41076117357,-18.96677315463603,-1.0,-1.0,-0.00018584265404623351,0.0,0.0,-1.0,0.8147993612193887,443.0
443,2025-10-28 14:45:14.409,25614.162720000008,0.0616,-9.179143314382283e-05,4.5019648893246724e-07,6.377951089127312e-05,-1.4462580177544369,114403.5455129695,114422.47958867607,-18.934075706565636,1.0,-1.0,6.809969465721027e-05,-0.00018584265404623351,0.0,1.0,0.8148160764005886,447.0
447,2025-10-28 14:45:14.514,25644.511920000004,0.06841,0.0002063127873515268,-5.2411352845206095e-06,6.315757577491914e-05,3.3496207014271526,114395.29463894005,114417.01872972536,-21.724090785312,1.0,-2.0,2.9027078769226295e-05,-4.048030273163363e-05,-4.878401899451738e-05,-1.0,0.8149158504170273,477.0
460,2025-10-28 14:45:14.520,25627.377760000018,0.14235,-6.118438547958737e-07,-7.429524729314901e-08,7.252307838881878e-05,-0.007412094111476894,114404.20205262545,114413.53017051297,-9.328117887518601,-1.0,-2.0,-2.622186802871231e-07,-1.3110923702840016e-06,0.0,-1.0,0.8149362518797993,461.0
462,2025-10-28 14:45:14.520,25627.019840000008,0.1374,-2.884417585147682e-06,9.086727925767456e-06,5.792372605985781e-05,-0.206670836736349,114404.91265532379,114413.18141992895,-8.268764605163597,-1.0,-4.0,-2.0103467302255504e-06,-6.118438547958737e-07,-2.622186802871231e-07,-1.0,0.8149487437187141,463.0
463,2025-10-28 14:45:14.520,25622.18936000002,0.12728,-4.42287781697123e-05,5.537522313649558e-06,5.626854952408649e-05,-0.8844425587934027,114405.17621195962,114413.00104550504,-7.8248335454118205,-1.0,-4.0,-2.884417585147682e-06,-2.0103467302255504e-06,-6.118438547958737e-07,1.0,0.814950176959924,467.0
464,2025-10-28 14:45:14.520,25624.01784,0.11685,-1.1013794427932825e-05,7.915655062355086e-06,5.2839126467586905e-05,-0.3582468187377877,114404.93276320156,114412.66068335733,-7.7279201557685155,-1.0,-6.0,-4.42287781697123e-05,-2.884417585147682e-06,-2.0103467302255504e-06,1.0,0.8149597531623511,467.0
472,2025-10-28 14:45:14.646,25626.984559999997,0.14253,-5.681380904322598e-06,2.7969873998930624e-07,2.0335840329840927e-05,-0.2931316997117734,114406.11800868425,114411.2478115847,-5.129802900453797,-1.0,-10.0,-5.244335331141746e-07,0.0,-5.943560820449829e-06,1.0,0.8149971256672958,473.0
473,2025-10-28 14:45:14.646,25628.031760000013,0.08753,5.681380904191703e-06,-4.3703052268236864e-09,2.037958727332016e-05,0.27899247109179065,114406.34296023814,114411.1570636639,-4.814103425756912,-1.0,-10.0,-5.681380904322598e-06,-5.244335331141746e-07,0.0,-1.0,0.8150284236262981,474.0
474,2025-10-28 14:45:14.670,25609.093120000005,0.17346,-0.0001628499140595306,2.7969873998276143e-07,2.041920898314997e-05,-7.989027034785559,114406.6083925964,114411.09060256014,-4.482209963738569,1.0,-11.0,5.681380904191703e-06,-5.681380904322598e-06,-5.244335331141746e-07,1.0,0.8150502462440014,476.0
477,2025-10-28 14:45:14.691,25611.372000000003,0.0744,-0.00017115472927531063,3.102906947460192e-07,5.673642480317831e-05,-3.022132959514346,114404.21135566554,114409.74408987183,-5.532734206295572,1.0,-11.0,0.00016346175315479577,0.0,-0.0001628499140595306,-1.0,0.8151811049837012,506.0
478,2025-10-28 14:45:14.693,25608.886000000013,0.06895,-0.00010482269652641503,-8.247445769019512e-06,6.847853133218157e-05,-1.4102996690179386,114402.82170274502,114409.08428364652,-6.262580901500769,-1.0,-10.0,-0.00017115472927531063,0.00016346175315479577,0.0,-1.0,0.8152526052750884,506.0
483,2025-10-28 14:45:14.798,25612.196720000007,0.17008,-0.00010464784632353712,-7.89782083414702e-06,7.461988352518612e-05,-1.2965716397900255,114395.17660884617,114405.07830233501,-9.901693488835008,1.0,-7.0,4.441061389916302e-05,0.0,6.0324662103961624e-05,1.0,0.8152696493407752,485.0
485,2025-10-28 14:45:14.947,25631.891040000002,0.0582,0.00010464784632342317,-1.036808452044162e-05,7.73800139193809e-05,1.4863777581830802,114391.99536461104,114403.30856501695,-11.313200405915268,0.0,-5.0,0.0,-0.00010464784632353712,4.441061389916302e-05,-1.0,0.8152726266576917,503.0
506,2025-10-28 14:45:15.211,25607.61304000001,0.07283,-0.00010676053443047367,-6.731833741564647e-06,2.2012786939122565e-05,-4.5441179595030565,114382.83127845937,114392.95789873126,-10.12662027188344,0.0,-1.0,0.0,0.0,-9.022606093204619e-05,1.0,0.8153795964305124,529.0
528,2025-10-28 14:45:15.660,25625.982000000004,0.06458,7.773258342639295e-05,8.744163267133654e-09,3.910507234887932e-08,1987.5641341383246,114364.30433224798,114376.86799884499,-12.563666597008705,1.0,0.0,8.744162877830676e-08,0.0,0.0,1.0,0.8154476899022084,529.0
529,2025-10-28 14:45:15.691,25630.776800000007,0.10667,8.856755881033251e-05,3.895373334586781e-06,1.737951977102836e-05,4.8719519736494314,114364.9324910815,114376.67232675171,-11.73983567020332,1.0,2.0,7.773258342639295e-05,8.744162877830676e-08,0.0,1.0,0.815514716024849,535.0
534,2025-10-28 14:45:15.803,25629.94128,0.07138,7.509704591951375e-05,8.319379193270382e-06,2.995745305206571e-05,2.229083590976812,114370.88453209028,114377.17908021266,-6.294548122386914,0.0,4.0,0.0,8.742708841066918e-08,4.7648900528017765e-05,1.0,0.8156277036748733,564.0
539,2025-10-28 14:45:15.922,25625.924960000004,0.20445,1.6783900463443276e-05,1.4154796564026554e-05,3.570703253902818e-05,0.07362987259200011,114380.31069416848,114379.87224766145,0.438446507032495,-1.0,5.0,-1.6696485044903403e-05,0.0,-3.846271184357415e-06,1.0,0.8156967103257337,564.0
563,2025-10-28 14:45:16.626,25625.011199999994,0.08933,2.0979677510283744e-06,1.908290453036564e-18,4.010892971285483e-08,52.3067498047738,114394.851953007,114388.91855904413,5.933393962870468,0.0,1.0,0.0,0.0,0.0,1.0,0.8157167106429302,564.0
566,2025-10-28 14:45:16.655,25629.31816000001,0.06792,7.691677700958322e-06,5.524349493798313e-06,2.185046036359508e-05,0.09918914245283297,114397.43399478188,114390.40498463715,7.029010144731728,1.0,2.0,1.0488746754702222e-05,9.781285995160022e-05,2.0979677510283744e-06,1.0,0.815820891063919,567.0
567,2025-10-28 14:45:16.732,25631.19952000001,0.05191,2.7794433074174102e-05,5.904562607914457e-06,2.1817008771642654e-05,1.0033396838929534,114398.61266194552,114391.04121464904,7.571447296475526,1.0,4.0,7.691677700958322e-06,1.0488746754702222e-05,9.781285995160022e-05,1.0,0.815873654282101,569.0
583,2025-10-28 14:45:17.737,25640.45696000001,0.22608,6.7112657096552e-05,1.4993865999911369e-05,3.650086338593574e-05,1.4278783192216575,114422.17110084866,114406.06555404281,16.105546805847553,1.0,7.0,1.590496173678289e-05,0.0,0.0,-1.0,0.8159301189725513,590.0
592,2025-10-28 14:45:18.284,25620.493040000016,0.05018,-0.00010006724614679449,-4.3695299030402604e-09,1.9828645920590472e-05,-5.046379708394392,114428.55273217187,114413.19601148853,15.356720683339518,-1.0,-2.0,-8.739059835721927e-08,-1.5904961736721865e-05,0.0,1.0,0.8160387812290549,596.0
593,2025-10-28 14:45:18.316,25625.536160000003,0.06,-1.6868216360962964e-05,-5.003362307324904e-06,2.9897282564785543e-05,-0.3968539190461487,114427.48390053645,114413.33155209545,14.152348440999049,-1.0,-4.0,-0.00010006724614679449,-8.739059835721927e-08,-1.5904961736721865e-05,1.0,0.8160719921734001,596.0
596,2025-10-28 14:45:18.469,25646.889600000024,0.15473,0.00015591091156278453,-5.846773125373052e-06,2.9986503000332213e-05,5.394349750827248,114424.34973261847,114413.52840827122,10.82132434725645,0.0,-5.0,0.0,0.0,-1.6868216360962964e-05,-1.0,0.8160883838457269,616.0
600,2025-10-28 14:45:18.469,25641.26528000002,0.34452,0.00013292781484290105,-5.8511426552970435e-06,5.928508491791632e-05,2.3408747458689914,114425.38021999359,114415.3241918521,10.056028141494608,-1.0,-5.0,-0.00015599829875515735,2.2983094711435008e-05,-2.2895707519050336e-05,-1.0,0.81615269291086,616.0
605,2025-10-28 14:45:18.922,25629.168000000005,0.05582,-3.3906804006498304e-05,-2.2021086592021324e-06,6.521559149916918e-05,-0.4861520683369738,114428.30954185168,114418.00031676392,10.309225087752566,0.0,-5.0,0.0,0.0,8.738719232772187e-08,-1.0,0.8161927202964512,606.0
606,2025-10-28 14:45:19.118,25618.216000000015,0.05436,-0.00011606085622063916,-3.8930796923412845e-06,6.559521889683497e-05,-1.7099992615126085,114428.4105378658,114418.37309326346,10.03744460233429,-1.0,-5.0,-3.3906804006498304e-05,0.0,0.0,1.0,0.8162061825634545,636.0
624,2025-10-28 14:45:19.822,25638.90703999999,0.05563,7.498534380878795e-05,-6.6331275791921785e-06,3.972755475448537e-05,2.054454956758714,114418.89477237822,114418.00491434046,0.8898580377572216,1.0,-4.0,3.373649906704689e-05,0.0,0.0,1.0,0.816336817360797,647.0
629,2025-10-28 14:45:19.930,25633.69960000002,0.08528,1.861437152754132e-05,4.6145226226085565e-06,3.359540819303973e-05,0.41671912900844954,114421.94817911967,114419.33220592771,2.6159731919615297,0.0,1.0,0.0,0.0,0.0,1.0,0.8163651247305234,647.0
648,2025-10-28 14:45:20.146,25644.044240000017,0.05585,6.964169525382442e-05,5.3743332382982395e-06,1.9624891296060303e-05,3.274788188237087,114428.89027748247,114424.18639328216,4.703884200309403,1.0,3.0,8.686231140648465e-05,0.0,0.0,1.0,0.8165146973950939,650.0
649,2025-10-28 14:45:20.168,25641.569440000007,0.12664,3.058139513787821e-05,8.856418000989461e-06,2.4253597547633143e-05,0.8957424702359186,114430.60739391271,114424.93175743683,5.675636475876672,1.0,4.0,6.964169525382442e-05,8.686231140648465e-05,0.0,1.0,0.8165410571698166,650.0
650,2025-10-28 14:45:20.269,25643.546400000007,0.05836,4.884091723500865e-05,9.454769181506306e-06,2.4651357791061926e-05,1.5977273395584126,114432.49430877816,114425.76743752087,6.726871257284074,1.0,5.0,3.058139513787821e-05,6.964169525382442e-05,8.686231140648465e-05,1.0,0.8165977092128182,664.0
663,2025-10-28 14:45:21.136,25640.23888000002,0.07704,1.1707142510408778e-05,1.3264107237788401e-05,2.6211305847762278e-05,-0.05940049207428125,114451.12355974429,114437.01151653202,14.112043212269782,0.0,6.0,0.0,0.0,0.0,1.0,0.8166639787757907,664.0
666,2025-10-28 14:45:21.542,25631.234240000005,0.11816,-9.4264288917652e-05,1.8256896091046545e-05,3.061931211112051e-05,-3.674843650770302,114455.44035377238,114439.9177167861,15.522636986279394,0.0,8.0,0.0,8.814863455475416e-05,1.1707142510408778e-05,1.0,0.8166955903701495,678.0
701,2025-10-28 14:45:23.948,25627.33184,0.15004,-0.00011043189102511066,-3.2366639519474805e-06,1.4454280589938903e-05,-7.416157882201004,114470.69386181317,114460.61202689447,10.081834918702953,0.0,-3.0,0.0,-6.464592251159298e-05,-8.735652727495115e-08,-1.0,0.8168354654976194,729.0
735,2025-10-28 14:45:25.770,25634.76624000001,0.05288,4.7186801538315235e-06,-9.506385340084755e-06,2.3575966429649205e-05,0.6033714788372985,114447.33989821133,114453.41169991727,-6.071801705940743,0.0,-4.0,0.0,0.0,0.0,-1.0,0.8169279345883047,738.0
741,2025-10-28 14:45:27.050,25642.304800000013,0.05048,5.303785221880313e-05,-4.2945100765899185e-06,2.2511873503473914e-05,2.5467610464168855,114443.93457227173,114450.92103872998,-6.986466458256473,1.0,-2.0,4.386539023159173e-05,8.738317576321437e-08,-4.806063329540999e-06,1.0,0.8169925718663708,743.0
742,2025-10-28 14:45:27.197,25641.109840000005,0.0500299999999999,2.6648929839354764e-05,-1.6426174656497622e-06,2.5911601532157564e-05,1.0918486658962143,114444.47413681728,114450.87772598473,-6.403589167442988,1.0,-1.0,5.303785221880313e-05,4.386539023159173e-05,8.738317576321437e-08,1.0,0.8170142696691094,743.0
743,2025-10-28 14:45:27.530,25644.180320000014,0.05119,5.163574122322637e-05,-3.101709736820241e-07,2.6674466372562713e-05,1.9474021237434946,114445.25279045374,114450.93583332948,-5.683042875738465,1.0,0.0,2.6648929839354764e-05,5.303785221880313e-05,4.386539023159173e-05,-1.0,0.8170566150540288,745.0
750,2025-10-28 14:45:29.324,25637.79776,0.05003,1.485407747498676e-05,2.949080134703607e-06,3.470930011749395e-05,0.34299157998221574,114446.63193509981,114450.44570868573,-3.8137735859199893,0.0,2.0,0.0,3.58254475881624e-05,-3.608758027959995e-05,1.0,0.8172011735980522,751.0
751,2025-10-28 14:45:29.375,25640.808160000015,0.0598100000000001,3.722160142963015e-05,3.94519456501234e-06,3.4752949061947224e-05,0.9575131927029278,114446.71841747125,114450.35043954849,-3.632022077246802,1.0,3.0,1.485407747498676e-05,0.0,3.58254475881624e-05,-1.0,0.8172304642195577,753.0
753,2025-10-28 14:45:29.878,25624.135760000005,0.06425,-0.00011630024892714964,5.810643287554859e-06,3.551801384574688e-05,-3.437998881070502,114447.64119888235,114450.44426231344,-2.80306343108532,1.0,6.0,8.737302122022922e-08,3.722160142963015e-05,1.485407747498676e-05,-1.0,0.8173314332688787,765.0
765,2025-10-28 14:45:31.400,25616.89480000001,0.0512000000000001,-0.00013520072324575368,-1.239029830261233e-05,3.915000737122984e-05,-3.1369195767225055,114437.67851831045,114444.98796481449,-7.3094465040339855,0.0,-2.0,0.0,0.0,-4.089745801898262e-05,-1.0,0.8175403323516571,786.0
770,2025-10-28 14:45:31.558,25622.66552000001,0.0616,-5.445251818238083e-05,-1.3597799547388804e-05,4.097117873937528e-05,-0.9971575015003626,114428.64222049114,114440.34209105666,-11.699870565527817,-1.0,-2.0,-8.740133754547504e-08,0.0,0.0,-1.0,0.8175853331554217,780.0
774,2025-10-28 14:45:31.564,25622.328320000015,0.0545,-4.5189979073026554e-05,-1.311793591167781e-05,3.243111188856793e-05,-0.9889282534387333,114421.99219654684,114436.36512145333,-14.372924906492699,-1.0,-7.0,-8.740610462151483e-08,8.740610453120429e-08,-8.740610462151483e-08,-1.0,0.8176400258676484,786.0
785,2025-10-28 14:45:32.368,25624.488000000012,0.0632199999999999,-9.965001864635979e-06,-1.2782350724248564e-05,3.2633585477616154e-05,0.08633281157171344,114408.90728020259,114425.98221170831,-17.07493150571827,-1.0,-6.0,-9.178203340614518e-06,0.0,0.0,-1.0,0.8176859737338372,786.0
786,2025-10-28 14:45:32.541,25610.32800000001,0.05706,-0.00013086542319478843,-6.520564655192678e-06,1.5340945125730844e-05,-8.105423581603645,114408.04087256425,114425.1241064064,-17.083233842146,-1.0,-7.0,-9.965001864635979e-06,-9.178203340614518e-06,0.0,-1.0,0.8177861906830727,799.0
797,2025-10-28 14:45:33.432,25621.437919999997,0.09524,-6.64426035583144e-06,-8.081712998069956e-06,2.9140466505363316e-05,0.049328411862542304,114392.54911809135,114412.75486828087,-20.205750189517858,-1.0,-5.0,-8.742418404993976e-08,0.0,8.742418406749067e-08,-1.0,0.8178012790662511,798.0
798,2025-10-28 14:45:33.494,25617.835120000003,0.06572,-3.549508607627051e-05,-8.413926015861527e-06,2.908129607821343e-05,-0.9312225870800912,114391.74063065408,114411.8140529274,-20.073422273315373,-1.0,-6.0,-6.64426035583144e-06,-8.742418404993976e-08,0.0,-1.0,0.8178654390697787,799.0
799,2025-10-28 14:45:33.633,25602.312879999998,0.0627400000000001,-0.00015781976185358498,-1.0188680319675054e-05,2.961890743269499e-05,-4.984352700152521,114390.62247535368,114410.77096922486,-20.148493871180108,-1.0,-7.0,-3.549508607627051e-05,-6.64426035583144e-06,-8.742418404993976e-08,-1.0,0.8179219105007697,829.0
801,2025-10-28 14:45:33.729,25615.126000000004,0.05241,-8.219550848835139e-06,-1.7507129252307384e-05,4.4361234445012955e-05,0.20936249775909224,114385.42111928045,114407.6220757516,-22.200956471147947,0.0,-9.0,0.0,-0.00015781976185358498,-3.549508607627051e-05,0.0,0.817926002527976,831.0
833,2025-10-28 14:45:34.153,25617.790800000017,0.06216,8.044666788195684e-06,4.372119298232792e-09,3.4455297982137414e-08,233.35437915557478,114362.00256987968,114377.050158977,-15.047589097317541,1.0,0.0,8.744238595034335e-08,8.744239349985925e-08,-8.744239348549256e-08,1.0,0.8179867704820218,835.0
838,2025-10-28 14:45:34.818,25608.863199999993,0.05344,-9.548076935378458e-05,5.696547168477291e-06,2.3629968995169596e-05,-4.2817371578712065,114365.11862496458,114375.88276515849,-10.764140193903586,-1.0,4.0,-8.743242412594894e-08,0.0,0.00010579882494476989,-1.0,0.8180711270003193,841.0
